8.2001	0.052928	0.0734588	0.0483101
8.3001	0.0532209	0.0737082	0.0488942
8.4001	0.0535115	0.0739521	0.0494781
8.5001	0.0537997	0.0741907	0.0500618
8.6001	0.0540855	0.0744241	0.0506453
8.7001	0.0543689	0.0746525	0.0512286
8.8001	0.0546497	0.074876	0.0518117
8.9001	0.054928	0.0750948	0.0523946
9.0001	0.0552036	0.0753089	0.0529773
9.1001	0.0554767	0.0755185	0.0535597
9.2001	0.0557471	0.0757237	0.0541419
9.3001	0.0560149	0.0759247	0.054724
9.4001	0.05628	0.0761214	0.0553058
9.5001	0.0565424	0.0763142	0.0558874
9.6001	0.0568021	0.0765029	0.0564687
9.7001	0.0570591	0.0766879	0.0570499
9.8001	0.0573135	0.0768691	0.0576308
9.9001	0.0575651	0.0770466	0.0582115
10.0001	0.0578141	0.0772206	0.058792
10.1001	0.0580604	0.0773911	0.0593722
10.2001	0.0583041	0.0775582	0.0599522
10.3001	0.0585452	0.0777221	0.060532
10.4001	0.0587836	0.0778827	0.0611116
10.5001	0.0590194	0.0780402	0.0616909
10.6001	0.0592527	0.0781947	0.06227
10.7001	0.0594834	0.0783462	0.0628489
10.8001	0.0597115	0.0784948	0.0634275
10.9001	0.0599372	0.0786406	0.0640059
11.0001	0.0601603	0.0787836	0.064584
11.1001	0.0603811	0.078924	0.065162
11.2001	0.0605994	0.0790617	0.0657396
11.3001	0.0608152	0.0791969	0.0663171
11.4001	0.0610288	0.0793296	0.0668942
11.5001	0.0612399	0.0794598	0.0674712
11.6001	0.0614488	0.0795877	0.0680479
11.7001	0.0616554	0.0797133	0.0686243
11.8001	0.0618598	0.0798366	0.0692005
11.9001	0.0620619	0.0799578	0.0697764
12.0001	0.0622619	0.0800768	0.0703521
12.1001	0.0624597	0.0801936	0.0709275
12.2001	0.0626554	0.0803085	0.0715027
12.3001	0.062849	0.0804213	0.0720776
12.4001	0.0630405	0.0805322	0.0726523
12.5001	0.0632301	0.0806412	0.0732267
12.6001	0.0634176	0.0807484	0.0738008
12.7001	0.0636032	0.0808537	0.0743747
12.8001	0.0637869	0.0809573	0.0749483
12.9001	0.0639686	0.0810591	0.0755217
13.0001	0.0641486	0.0811592	0.0760947
13.1001	0.0643266	0.0812577	0.0766676
13.2001	0.0645029	0.0813546	0.0772401
13.3001	0.0646775	0.0814499	0.0778124
13.4001	0.0648503	0.0815437	0.0783844
13.5001	0.0650214	0.081636	0.0789561
13.6001	0.0651908	0.0817268	0.0795275
13.7001	0.0653586	0.0818162	0.0800987
13.8001	0.0655248	0.0819042	0.0806696
13.9001	0.0656894	0.0819908	0.0812402
14.0001	0.0658525	0.0820761	0.0818106
14.1001	0.066014	0.0821601	0.0823806
14.2001	0.066174	0.0822428	0.0829504
14.3001	0.0663326	0.0823243	0.0835199
14.4001	0.0664897	0.0824046	0.0840891
14.5001	0.0666455	0.0824836	0.084658
14.6001	0.0667998	0.0825615	0.0852266
14.7001	0.0669528	0.0826383	0.085795
14.8001	0.0671045	0.0827139	0.086363
14.9001	0.0672548	0.0827885	0.0869308
15.0001	0.0674039	0.082862	0.0874983
15.1001	0.0675517	0.0829345	0.0880654
15.2001	0.0676983	0.0830059	0.0886323
15.3001	0.0678437	0.0830764	0.0891989
15.4001	0.0679879	0.0831459	0.0897652
15.5001	0.068131	0.0832144	0.0903312
15.6001	0.0682729	0.083282	0.0908969
15.7001	0.0684137	0.0833487	0.0914622
15.8001	0.0685535	0.0834145	0.0920273
15.9001	0.0686922	0.0834795	0.0925921
16.0001	0.0688298	0.0835436	0.0931566
16.1001	0.0689664	0.0836068	0.0937208
16.2001	0.069102	0.0836693	0.0942846
16.3001	0.0692366	0.0837309	0.0948482
16.4001	0.0693703	0.0837918	0.0954114
16.5001	0.069503	0.0838519	0.0959744
16.6001	0.0696348	0.0839112	0.096537
16.7001	0.0697657	0.0839698	0.0970993
16.8001	0.0698958	0.0840277	0.0976613
16.9001	0.0700249	0.0840849	0.098223
17.0001	0.0701532	0.0841415	0.0987843
17.1001	0.0702807	0.0841973	0.0993454
17.2001	0.0704074	0.0842525	0.0999061
17.3001	0.0705333	0.084307	0.100467
17.4001	0.0706584	0.084361	0.101027
17.5001	0.0707827	0.0844143	0.101586
17.6001	0.0709063	0.0844669	0.102146
17.7001	0.0710292	0.084519	0.102705
17.8001	0.0711514	0.0845706	0.103264
17.9001	0.0712728	0.0846215	0.103822
18.0001	0.0713936	0.0846719	0.10438
18.1001	0.0715137	0.0847218	0.104938
18.2001	0.0716332	0.0847711	0.105496
18.3001	0.071752	0.0848199	0.106053
18.4001	0.0718702	0.0848681	0.10661
18.5001	0.0719878	0.0849159	0.107166
18.6001	0.0721048	0.0849632	0.107723
18.7001	0.0722212	0.08501	0.108278
18.8001	0.072337	0.0850563	0.108834
18.9001	0.0724523	0.0851022	0.109389
19.0001	0.072567	0.0851476	0.109944
19.1001	0.0726812	0.0851925	0.110499
19.2001	0.0727949	0.0852371	0.111053
19.3001	0.072908	0.0852811	0.111607
19.4001	0.0730206	0.0853248	0.11216
19.5001	0.0731328	0.0853681	0.112713
19.6001	0.0732445	0.0854109	0.113266
19.7001	0.0733557	0.0854534	0.113819
19.8001	0.0734664	0.0854955	0.114371
19.9001	0.0735767	0.0855372	0.114923
20.0001	0.0736865	0.0855785	0.115474
20.1001	0.073796	0.0856194	0.116025
20.2001	0.073905	0.08566	0.116576
20.3001	0.0740135	0.0857002	0.117126
20.4001	0.0741217	0.0857401	0.117676
20.5001	0.0742295	0.0857797	0.118226
20.6001	0.0743369	0.0858189	0.118776
20.7001	0.074444	0.0858578	0.119325
20.8001	0.0745506	0.0858963	0.119873
20.9001	0.0746569	0.0859346	0.120422
21.0001	0.0747629	0.0859725	0.12097
21.1001	0.0748685	0.0860102	0.121517
21.2001	0.0749738	0.0860475	0.122065
21.3001	0.0750787	0.0860845	0.122612
21.4001	0.0751834	0.0861213	0.123158
21.5001	0.0752877	0.0861578	0.123705
21.6001	0.0753917	0.0861939	0.12425
21.7001	0.0754954	0.0862299	0.124796
21.8001	0.0755988	0.0862655	0.125341
21.9001	0.075702	0.0863009	0.125886
22.0001	0.0758048	0.086336	0.12643
22.1001	0.0759074	0.0863709	0.126975
22.2001	0.0760097	0.0864055	0.127518
22.3001	0.0761118	0.0864399	0.128062
22.4001	0.0762136	0.086474	0.128605
22.5001	0.0763151	0.0865079	0.129148
22.6001	0.0764165	0.0865416	0.12969
22.7001	0.0765175	0.086575	0.130232
22.8001	0.0766184	0.0866083	0.130773
22.9001	0.076719	0.0866412	0.131315
23.0001	0.0768194	0.086674	0.131856
23.1001	0.0769196	0.0867066	0.132396
23.2001	0.0770195	0.0867389	0.132936
23.3001	0.0771193	0.0867711	0.133476
23.4001	0.0772189	0.086803	0.134016
23.5001	0.0773182	0.0868347	0.134555
23.6001	0.0774174	0.0868663	0.135093
23.7001	0.0775164	0.0868976	0.135632
23.8001	0.0776152	0.0869288	0.13617
23.9001	0.0777138	0.0869597	0.136707
24.0001	0.0778123	0.0869905	0.137245
24.1001	0.0779105	0.0870211	0.137781
24.2001	0.0780087	0.0870515	0.138318
24.3001	0.0781066	0.0870818	0.138854
24.4001	0.0782044	0.0871119	0.13939
24.5001	0.0783021	0.0871418	0.139925
24.6001	0.0783995	0.0871715	0.14046
24.7001	0.0784969	0.0872011	0.140995
24.8001	0.0785941	0.0872305	0.141529
24.9001	0.0786912	0.0872597	0.142063
25.0001	0.0787881	0.0872888	0.142597
25.1001	0.0788849	0.0873177	0.14313
25.2001	0.0789815	0.0873465	0.143663
25.3001	0.0790781	0.0873751	0.144195
25.4001	0.0791745	0.0874036	0.144728
25.5001	0.0792708	0.0874319	0.145259
25.6001	0.079367	0.0874601	0.145791
25.7001	0.079463	0.0874882	0.146322
25.8001	0.079559	0.0875161	0.146852
25.9001	0.0796548	0.0875438	0.147382
26.0001	0.0797506	0.0875715	0.147912
26.1001	0.0798462	0.087599	0.148442
26.2001	0.0799418	0.0876263	0.148971
26.3001	0.0800372	0.0876536	0.1495
26.4001	0.0801326	0.0876807	0.150028
26.5001	0.0802278	0.0877076	0.150556
26.6001	0.080323	0.0877345	0.151084
26.7001	0.0804181	0.0877612	0.151611
26.8001	0.080513	0.0877878	0.152138
26.9001	0.080608	0.0878143	0.152664
27.0001	0.0807028	0.0878407	0.15319
27.1001	0.0807975	0.0878669	0.153716
27.2001	0.0808922	0.0878931	0.154241
27.3001	0.0809868	0.0879191	0.154766
27.4001	0.0810814	0.087945	0.155291
27.5001	0.0811758	0.0879708	0.155815
27.6001	0.0812702	0.0879965	0.156339
27.7001	0.0813645	0.0880221	0.156862
27.8001	0.0814588	0.0880476	0.157386
27.9001	0.081553	0.0880729	0.157908
28.0001	0.0816471	0.0880982	0.158431
28.1001	0.0817412	0.0881234	0.158953
28.2001	0.0818352	0.0881484	0.159474
28.3001	0.0819292	0.0881734	0.159995
28.4001	0.0820231	0.0881983	0.160516
28.5001	0.082117	0.088223	0.161037
28.6001	0.0822108	0.0882477	0.161557
28.7001	0.0823046	0.0882723	0.162076
28.8001	0.0823983	0.0882968	0.162596
28.9001	0.082492	0.0883212	0.163114
29.0001	0.0825856	0.0883455	0.163633
29.1001	0.0826792	0.0883697	0.164151
29.2001	0.0827728	0.0883938	0.164669
29.3001	0.0828663	0.0884178	0.165186
29.4001	0.0829597	0.0884418	0.165703
29.5001	0.0830532	0.0884656	0.16622
29.6001	0.0831466	0.0884894	0.166736
29.7001	0.0832399	0.0885131	0.167252
29.8001	0.0833333	0.0885367	0.167767
29.9001	0.0834266	0.0885602	0.168283
30.0001	0.0835198	0.0885837	0.168797
30.1001	0.0836131	0.088607	0.169312
30.2001	0.0837063	0.0886303	0.169825
30.3001	0.0837995	0.0886535	0.170339
30.4001	0.0838926	0.0886766	0.170852
30.5001	0.0839857	0.0886997	0.171365
30.6001	0.0840789	0.0887227	0.171877
30.7001	0.0841719	0.0887456	0.172389
30.8001	0.084265	0.0887684	0.172901
30.9001	0.084358	0.0887911	0.173412
31.0001	0.0844511	0.0888138	0.173923
31.1001	0.0845441	0.0888364	0.174434
31.2001	0.0846371	0.0888589	0.174944
31.3001	0.08473	0.0888814	0.175453
31.4001	0.084823	0.0889038	0.175963
31.5001	0.0849159	0.0889261	0.176472
31.6001	0.0850088	0.0889484	0.17698
31.7001	0.0851017	0.0889706	0.177488
31.8001	0.0851946	0.0889927	0.177996
31.9001	0.0852875	0.0890147	0.178503
32.0001	0.0853804	0.0890367	0.17901
32.1001	0.0854733	0.0890586	0.179517
32.2001	0.0855661	0.0890805	0.180023
32.3001	0.085659	0.0891023	0.180529
32.4001	0.0857518	0.089124	0.181035
32.5001	0.0858446	0.0891457	0.18154
32.6001	0.0859374	0.0891673	0.182044
32.7001	0.0860303	0.0891888	0.182549
32.8001	0.0861231	0.0892103	0.183052
32.9001	0.0862159	0.0892317	0.183556
33.0001	0.0863087	0.0892531	0.184059
33.1001	0.0864015	0.0892744	0.184562
33.2001	0.0864943	0.0892957	0.185064
33.3001	0.0865871	0.0893169	0.185566
33.4001	0.0866798	0.089338	0.186068
33.5001	0.0867726	0.0893591	0.186569
33.6001	0.0868654	0.0893801	0.18707
33.7001	0.0869582	0.089401	0.18757
33.8001	0.087051	0.0894219	0.18807
33.9001	0.0871438	0.0894428	0.18857
34.0001	0.0872366	0.0894636	0.189069
34.1001	0.0873294	0.0894843	0.189568
34.2001	0.0874222	0.089505	0.190066
34.3001	0.0875149	0.0895257	0.190564
34.4001	0.0876077	0.0895463	0.191062
34.5001	0.0877006	0.0895668	0.191559
34.6001	0.0877934	0.0895873	0.192056
34.7001	0.0878862	0.0896077	0.192553
34.8001	0.087979	0.0896281	0.193049
34.9001	0.0880718	0.0896484	0.193545
35.0001	0.0881646	0.0896687	0.19404
35.1001	0.0882575	0.089689	0.194535
35.2001	0.0883503	0.0897091	0.19503
35.3001	0.0884432	0.0897293	0.195524
35.4001	0.088536	0.0897494	0.196018
35.5001	0.0886289	0.0897694	0.196511
35.6001	0.0887218	0.0897894	0.197004
35.7001	0.0888146	0.0898093	0.197497
35.8001	0.0889075	0.0898292	0.197989
35.9001	0.0890004	0.0898491	0.198481
36.0001	0.0890933	0.0898689	0.198972
36.1001	0.0891863	0.0898887	0.199463
36.2001	0.0892792	0.0899084	0.199954
36.3001	0.0893721	0.0899281	0.200444
36.4001	0.0894651	0.0899477	0.200934
36.5001	0.089558	0.0899673	0.201423
36.6001	0.089651	0.0899868	0.201912
36.7001	0.089744	0.0900063	0.202401
36.8001	0.089837	0.0900258	0.202889
36.9001	0.08993	0.0900452	0.203377
37.0001	0.090023	0.0900646	0.203865
37.1001	0.0901161	0.0900839	0.204352
37.2001	0.0902091	0.0901032	0.204839
37.3001	0.0903022	0.0901225	0.205325
37.4001	0.0903952	0.0901417	0.205811
37.5001	0.0904883	0.0901609	0.206297
37.6001	0.0905814	0.09018	0.206782
37.7001	0.0906745	0.0901991	0.207267
37.8001	0.0907677	0.0902181	0.207751
37.9001	0.0908608	0.0902371	0.208235
38.0001	0.090954	0.0902561	0.208719
38.1001	0.0910471	0.0902751	0.209202
38.2001	0.0911403	0.090294	0.209685
38.3001	0.0912335	0.0903128	0.210167
38.4001	0.0913267	0.0903316	0.210649
38.5001	0.09142	0.0903504	0.211131
38.6001	0.0915132	0.0903692	0.211612
38.7001	0.0916065	0.0903879	0.212093
38.8001	0.0916998	0.0904066	0.212573
38.9001	0.091793	0.0904252	0.213053
39.0001	0.0918864	0.0904438	0.213533
39.1001	0.0919797	0.0904624	0.214012
39.2001	0.092073	0.0904809	0.214491
39.3001	0.0921664	0.0904994	0.21497
39.4001	0.0922598	0.0905179	0.215448
39.5001	0.0923532	0.0905363	0.215925
39.6001	0.0924466	0.0905547	0.216403
39.7001	0.09254	0.0905731	0.21688
39.8001	0.0926335	0.0905914	0.217356
39.9001	0.0927269	0.0906097	0.217832
40.0001	0.0928204	0.0906279	0.218308
40.1001	0.0929139	0.0906462	0.218783
40.2001	0.0930074	0.0906644	0.219258
40.3001	0.0931009	0.0906825	0.219733
40.4001	0.0931945	0.0907007	0.220207
40.5001	0.0932881	0.0907188	0.220681
40.6001	0.0933816	0.0907368	0.221154
40.7001	0.0934753	0.0907549	0.221627
40.8001	0.0935689	0.0907729	0.222099
40.9001	0.0936625	0.0907908	0.222572
41.0001	0.0937562	0.0908088	0.223043
41.1001	0.0938499	0.0908267	0.223515
41.2001	0.0939436	0.0908446	0.223986
41.3001	0.0940373	0.0908624	0.224456
41.4001	0.094131	0.0908803	0.224926
41.5001	0.0942248	0.0908981	0.225396
41.6001	0.0943185	0.0909158	0.225866
41.7001	0.0944123	0.0909336	0.226335
41.8001	0.0945061	0.0909513	0.226803
41.9001	0.0945999	0.090969	0.227271
42.0001	0.0946938	0.0909866	0.227739
42.1001	0.0947877	0.0910042	0.228207
42.2001	0.0948815	0.0910218	0.228674
42.3001	0.0949754	0.0910394	0.22914
42.4001	0.0950694	0.0910569	0.229607
42.5001	0.0951633	0.0910744	0.230072
42.6001	0.0952573	0.0910919	0.230538
42.7001	0.0953512	0.0911094	0.231003
42.8001	0.0954452	0.0911268	0.231467
42.9001	0.0955392	0.0911442	0.231932
43.0001	0.0956333	0.0911616	0.232395
43.1001	0.0957273	0.0911789	0.232859
43.2001	0.0958214	0.0911963	0.233322
43.3001	0.0959155	0.0912136	0.233785
43.4001	0.0960096	0.0912309	0.234247
43.5001	0.0961037	0.0912481	0.234709
43.6001	0.0961979	0.0912653	0.23517
43.7001	0.096292	0.0912825	0.235631
43.8001	0.0963862	0.0912997	0.236092
43.9001	0.0964804	0.0913169	0.236552
44.0001	0.0965746	0.091334	0.237012
44.1001	0.0966689	0.0913511	0.237471
44.2001	0.0967632	0.0913682	0.23793
44.3001	0.0968574	0.0913852	0.238389
44.4001	0.0969517	0.0914022	0.238847
44.5001	0.097046	0.0914193	0.239305
44.6001	0.0971404	0.0914362	0.239763
44.7001	0.0972347	0.0914532	0.24022
44.8001	0.0973291	0.0914701	0.240676
44.9001	0.0974235	0.0914871	0.241133
45.0001	0.0975179	0.091504	0.241588
45.1001	0.0976123	0.0915208	0.242044
45.2001	0.0977068	0.0915377	0.242499
45.3001	0.0978012	0.0915545	0.242954
45.4001	0.0978957	0.0915713	0.243408
45.5001	0.0979902	0.0915881	0.243862
45.6001	0.0980848	0.0916049	0.244315
45.7001	0.0981793	0.0916216	0.244768
45.8001	0.0982738	0.0916383	0.245221
45.9001	0.0983684	0.091655	0.245673
46.0001	0.098463	0.0916717	0.246125
46.1001	0.0985576	0.0916883	0.246577
46.2001	0.0986523	0.091705	0.247028
46.3001	0.0987469	0.0917216	0.247478
46.4001	0.0988416	0.0917382	0.247928
46.5001	0.0989363	0.0917548	0.248378
46.6001	0.099031	0.0917713	0.248828
46.7001	0.0991257	0.0917879	0.249277
46.8001	0.0992204	0.0918044	0.249725
46.9001	0.0993152	0.0918209	0.250174
47.0001	0.0994099	0.0918374	0.250622
47.1001	0.0995047	0.0918538	0.251069
47.2001	0.0995995	0.0918703	0.251516
47.3001	0.0996943	0.0918867	0.251963
47.4001	0.0997892	0.0919031	0.252409
47.5001	0.099884	0.0919195	0.252855
47.6001	0.0999789	0.0919359	0.2533
47.7001	0.100074	0.0919522	0.253745
47.8001	0.100169	0.0919685	0.25419
47.9001	0.100264	0.0919849	0.254634
48.0001	0.100359	0.0920012	0.255078
48.1001	0.100454	0.0920174	0.255521
48.2001	0.100549	0.0920337	0.255964
48.3001	0.100644	0.09205	0.256407
48.4001	0.100739	0.0920662	0.256849
48.5001	0.100834	0.0920824	0.257291
48.6001	0.100929	0.0920986	0.257732
48.7001	0.101024	0.0921148	0.258173
48.8001	0.101119	0.0921309	0.258614
48.9001	0.101214	0.0921471	0.259054
49.0001	0.101309	0.0921632	0.259494
49.1001	0.101404	0.0921793	0.259933
49.2001	0.101499	0.0921954	0.260372
49.3001	0.101594	0.0922115	0.260811
49.4001	0.101689	0.0922276	0.261249
49.5001	0.101785	0.0922436	0.261687
49.6001	0.10188	0.0922597	0.262124
49.7001	0.101975	0.0922757	0.262561
49.8001	0.10207	0.0922917	0.262998
49.9001	0.102165	0.0923077	0.263434
50.0001	0.102261	0.0923237	0.263869
50.1001	0.102356	0.0923396	0.264305
50.2001	0.102451	0.0923556	0.26474
50.3001	0.102547	0.0923715	0.265174
50.4001	0.102642	0.0923874	0.265608
50.5001	0.102737	0.0924033	0.266042
50.6001	0.102833	0.0924192	0.266475
50.7001	0.102928	0.0924351	0.266908
50.8001	0.103023	0.092451	0.267341
50.9001	0.103119	0.0924668	0.267773
51.0001	0.103214	0.0924827	0.268204
51.1001	0.103309	0.0924985	0.268636
51.2001	0.103405	0.0925143	0.269067
51.3001	0.1035	0.0925301	0.269497
51.4001	0.103596	0.0925459	0.269927
51.5001	0.103691	0.0925617	0.270357
51.6001	0.103787	0.0925774	0.270786
51.7001	0.103882	0.0925932	0.271215
51.8001	0.103978	0.0926089	0.271643
51.9001	0.104073	0.0926247	0.272071
52.0001	0.104169	0.0926404	0.272499
52.1001	0.104264	0.0926561	0.272926
52.2001	0.10436	0.0926718	0.273353
52.3001	0.104455	0.0926874	0.273779
52.4001	0.104551	0.0927031	0.274205
52.5001	0.104646	0.0927188	0.274631
52.6001	0.104742	0.0927344	0.275056
52.7001	0.104838	0.09275	0.275481
52.8001	0.104933	0.0927657	0.275905
52.9001	0.105029	0.0927813	0.276329
53.0001	0.105124	0.0927969	0.276752
53.1001	0.10522	0.0928125	0.277176
53.2001	0.105316	0.0928281	0.277598
53.3001	0.105411	0.0928436	0.278021
53.4001	0.105507	0.0928592	0.278442
53.5001	0.105603	0.0928747	0.278864
53.6001	0.105698	0.0928903	0.279285
53.7001	0.105794	0.0929058	0.279706
53.8001	0.10589	0.0929213	0.280126
53.9001	0.105986	0.0929368	0.280546
54.0001	0.106081	0.0929523	0.280965
54.1001	0.106177	0.0929678	0.281384
54.2001	0.106273	0.0929833	0.281803
54.3001	0.106368	0.0929988	0.282221
54.4001	0.106464	0.0930142	0.282639
54.5001	0.10656	0.0930297	0.283056
54.6001	0.106656	0.0930451	0.283473
54.7001	0.106752	0.0930606	0.28389
54.8001	0.106847	0.093076	0.284306
54.9001	0.106943	0.0930914	0.284721
55.0001	0.107039	0.0931068	0.285137
55.1001	0.107135	0.0931222	0.285552
55.2001	0.107231	0.0931376	0.285966
55.3001	0.107326	0.093153	0.28638
55.4001	0.107422	0.0931684	0.286794
55.5001	0.107518	0.0931838	0.287207
55.6001	0.107614	0.0931991	0.28762
55.7001	0.10771	0.0932145	0.288032
55.8001	0.107806	0.0932298	0.288445
55.9001	0.107901	0.0932452	0.288856
56.0001	0.107997	0.0932605	0.289267
56.1001	0.108093	0.0932758	0.289678
56.2001	0.108189	0.0932912	0.290088
56.3001	0.108285	0.0933065	0.290498
56.4001	0.108381	0.0933218	0.290908
56.5001	0.108477	0.0933371	0.291317
56.6001	0.108573	0.0933524	0.291726
56.7001	0.108669	0.0933676	0.292134
56.8001	0.108764	0.0933829	0.292542
56.9001	0.10886	0.0933982	0.292949
57.0001	0.108956	0.0934135	0.293357
57.1001	0.109052	0.0934287	0.293763
57.2001	0.109148	0.093444	0.294169
57.3001	0.109244	0.0934592	0.294575
57.4001	0.10934	0.0934745	0.294981
57.5001	0.109436	0.0934897	0.295386
57.6001	0.109532	0.0935049	0.29579
57.7001	0.109628	0.0935201	0.296194
57.8001	0.109724	0.0935354	0.296598
57.9001	0.10982	0.0935506	0.297001
58.0001	0.109915	0.0935658	0.297404
58.1001	0.110011	0.093581	0.297807
58.2001	0.110107	0.0935962	0.298209
58.3001	0.110203	0.0936114	0.298611
58.4001	0.110299	0.0936266	0.299012
58.5001	0.110395	0.0936417	0.299413
58.6001	0.110491	0.0936569	0.299813
58.7001	0.110587	0.0936721	0.300213
58.8001	0.110683	0.0936873	0.300613
58.9001	0.110779	0.0937024	0.301012
59.0001	0.110875	0.0937176	0.301411
59.1001	0.110971	0.0937327	0.301809
59.2001	0.111067	0.0937479	0.302207
59.3001	0.111163	0.093763	0.302604
59.4001	0.111259	0.0937782	0.303002
59.5001	0.111354	0.0937933	0.303398
59.6001	0.11145	0.0938085	0.303794
59.7001	0.111546	0.0938236	0.30419
59.8001	0.111642	0.0938387	0.304586
59.9001	0.111738	0.0938539	0.304981
60.0001	0.111834	0.093869	0.305375
60.1001	0.11193	0.0938841	0.30577
60.2001	0.112026	0.0938992	0.306163
60.3001	0.112122	0.0939143	0.306557
60.4001	0.112218	0.0939294	0.30695
60.5001	0.112314	0.0939445	0.307342
60.6001	0.11241	0.0939596	0.307734
60.7001	0.112505	0.0939747	0.308126
60.8001	0.112601	0.0939898	0.308517
60.9001	0.112697	0.0940049	0.308908
61.0001	0.112793	0.09402	0.309298
61.1001	0.112889	0.0940351	0.309688
61.2001	0.112985	0.0940502	0.310078
61.3001	0.113081	0.0940653	0.310467
61.4001	0.113177	0.0940804	0.310856
61.5001	0.113272	0.0940954	0.311244
61.6001	0.113368	0.0941105	0.311632
61.7001	0.113464	0.0941256	0.312019
61.8001	0.11356	0.0941407	0.312406
61.9001	0.113656	0.0941558	0.312793
62.0001	0.113752	0.0941708	0.313179
62.1001	0.113847	0.0941859	0.313565
62.2001	0.113943	0.094201	0.313951
62.3001	0.114039	0.094216	0.314335
62.4001	0.114135	0.0942311	0.31472
62.5001	0.114231	0.0942462	0.315104
62.6001	0.114326	0.0942612	0.315488
62.7001	0.114422	0.0942763	0.315871
62.8001	0.114518	0.0942913	0.316254
62.9001	0.114614	0.0943064	0.316636
63.0001	0.114709	0.0943215	0.317018
63.1001	0.114805	0.0943365	0.3174
63.2001	0.114901	0.0943516	0.317781
63.3001	0.114996	0.0943666	0.318162
63.4001	0.115092	0.0943817	0.318542
63.5001	0.115188	0.0943967	0.318922
63.6001	0.115284	0.0944118	0.319302
63.7001	0.115379	0.0944268	0.319681
63.8001	0.115475	0.0944419	0.320059
63.9001	0.115571	0.094457	0.320438
64.0001	0.115666	0.094472	0.320815
