# [Ca]_0	Values[AMPAR_bar]	Values[CaMKII_active_ratio]	Values[CaMKIIp_bar]	Values[Dp_bar]	Values[PP1a_bar]	Values[PP2B_bar]	
4e-10	0.300861	0.0518783	0.00850777	0.999646	0.115691	2.13706e-05	
4.18724e-10	0.300997	0.05204	0.00858008	0.999599	0.115987	2.49752e-05	
4.38324e-10	0.301135	0.0522098	0.00865635	0.999545	0.1163	2.91621e-05	
4.58841e-10	0.301274	0.0523882	0.00873684	0.999482	0.116632	3.40207e-05	
4.80319e-10	0.301414	0.0525758	0.00882179	0.999409	0.116983	3.96528e-05	
5.02803e-10	0.301554	0.0527728	0.00891148	0.999324	0.117354	4.61748e-05	
5.26339e-10	0.301693	0.05298	0.00900619	0.999226	0.117748	5.37194e-05	
5.50976e-10	0.301831	0.0531978	0.00910625	0.999112	0.118166	6.24378e-05	
5.76767e-10	0.301967	0.0534268	0.00921199	0.998981	0.11861	7.25018e-05	
6.03765e-10	0.302099	0.0536676	0.00932376	0.99883	0.11908	8.41067e-05	
6.32027e-10	0.302225	0.0539209	0.00944194	0.998656	0.119581	9.74738e-05	
6.61611e-10	0.302346	0.0541874	0.00956695	0.998455	0.120113	0.000112854	
6.92581e-10	0.302458	0.0544678	0.00969921	0.998224	0.12068	0.000130532	
7.25e-10	0.302561	0.0547629	0.0098392	0.997959	0.121283	0.000150827	
7.58937e-10	0.302652	0.0550735	0.0099874	0.997655	0.121926	0.000174102	
7.94462e-10	0.302728	0.0554005	0.0101444	0.997306	0.122612	0.000200765	
8.3165e-10	0.302787	0.0557448	0.0103106	0.996907	0.123345	0.000231275	
8.70579e-10	0.302826	0.0561074	0.0104868	0.99645	0.124128	0.000266149	
9.1133e-10	0.302841	0.0564893	0.0106736	0.995928	0.124965	0.000305967	
9.53989e-10	0.30283	0.0568917	0.0108716	0.995331	0.125861	0.000351377	
9.98645e-10	0.302787	0.0573157	0.0110816	0.994652	0.126821	0.000403109	
1.04539e-09	0.302709	0.0577626	0.0113044	0.993877	0.12785	0.000461975	
1.09432e-09	0.302591	0.0582335	0.0115407	0.992996	0.128954	0.000528885	
1.14555e-09	0.302426	0.05873	0.0117915	0.991994	0.130141	0.000604851	
1.19917e-09	0.30221	0.0592534	0.0120577	0.990857	0.131416	0.000691001	
1.2553e-09	0.301935	0.0598052	0.0123403	0.989567	0.132788	0.000788587	
1.31406e-09	0.301595	0.0603871	0.0126401	0.988106	0.134266	0.000898999	
1.37557e-09	0.301182	0.0610007	0.0129584	0.986451	0.135858	0.00102378	
1.43996e-09	0.300688	0.0616477	0.0132961	0.984581	0.137575	0.00116462	
1.50737e-09	0.300104	0.0623298	0.0136544	0.98247	0.139429	0.0013234	
1.57793e-09	0.299421	0.0630489	0.0140343	0.980088	0.141431	0.00150219	
1.65179e-09	0.298629	0.0638068	0.0144371	0.977406	0.143596	0.00170325	
1.72911e-09	0.297718	0.0646054	0.0148637	0.974388	0.145937	0.00192906	
1.81004e-09	0.296676	0.0654466	0.0153152	0.970997	0.148471	0.00218233	
1.89477e-09	0.295492	0.0663321	0.0157925	0.967194	0.151214	0.00246599	
1.98346e-09	0.294155	0.0672637	0.0162963	0.962933	0.154186	0.00278325	
2.07631e-09	0.292652	0.0682431	0.0168274	0.958167	0.157407	0.00313755	
2.1735e-09	0.290972	0.0692716	0.017386	0.952848	0.160898	0.00353261	
2.27524e-09	0.289102	0.0703504	0.0179721	0.94692	0.164683	0.00397241	
2.38174e-09	0.287031	0.0714806	0.0185854	0.940329	0.168786	0.00446119	
2.49323e-09	0.284748	0.0726625	0.019225	0.933018	0.173234	0.00500347	
2.60993e-09	0.282242	0.0738963	0.0198895	0.924928	0.178055	0.00560402	
2.7321e-09	0.279504	0.0751816	0.0205768	0.916004	0.183277	0.00626788	
2.85999e-09	0.276526	0.0765175	0.0212843	0.906188	0.188931	0.00700033	
2.99386e-09	0.273304	0.0779029	0.0220087	0.895432	0.19505	0.00780692	
3.13401e-09	0.269833	0.0793359	0.0227463	0.883689	0.201667	0.00869348	
3.28071e-09	0.266113	0.0808149	0.0234931	0.870925	0.208817	0.00966612	
3.43427e-09	0.262146	0.0823384	0.0242452	0.857115	0.216539	0.0107313	
3.59503e-09	0.257939	0.0839054	0.0249992	0.842247	0.224874	0.011896	
3.76331e-09	0.253501	0.0855164	0.0257533	0.826323	0.233867	0.0131676	
